ad_distance,abs_error
7.059502776993862,4.992914065541939
7.059490002275997,7.497475106224519
7.059483749687686,5.608435110171127
7.059493721393838,14.621939533034915
7.059526869044835,21.170437849990577
7.059665923202575,21.945372473902957
7.0599019839742905,24.88862003941138
7.06667196725594,5.769944145968438
7.065550261039495,5.922291167744895
7.064749113404031,11.478861188724775
7.064269274139994,14.723504517040016
7.064108885319326,12.613082989113238
7.063755960982341,17.93053658127223
7.063338810509667,22.453325437468887
7.0630507563647456,26.823476432961957
7.063019943042603,27.68709412190917
0.9841316554623859,10.901927675089368
0.024861555539469966,1.4482570004821955
0.022244549693290882,7.673193805395748
0.015702035077590982,4.520848915761633
